iteration,n_redundant,n_variables,icr_std,icr_raw,effective_dimension,icr_effective
280,20,40,0.025,0.026841392697591306,12.260697343688339,0.08156142933540303
281,0,20,0.05,0.05703039364500439,12.356918052734928,0.08092632772446624
281,5,25,0.04,0.045492210165081426,11.534142185965688,0.08669912195262883
281,10,30,0.03333333333333333,0.03799277180816188,11.557978165378987,0.08652032264565278
281,20,40,0.025,0.02851518030026532,12.224504978257068,0.08180290341233735
282,0,20,0.05,0.053972119445026966,11.653577207875587,0.08581056118323835
282,5,25,0.04,0.04354766745267779,11.023210115556713,0.09071767566044406
282,10,30,0.03333333333333333,0.0363581764205447,10.930504523204405,0.09148708532868695
282,20,40,0.025,0.02703239157493533,11.484571062689023,0.08707334340494366
283,0,20,0.05,0.05154566651178375,11.705284914618371,0.0854314958836355
283,5,25,0.04,0.04131617149653857,10.839483484675313,0.09225531838429238
283,10,30,0.03333333333333333,0.03449396685411514,10.704588213319822,0.09341788587025612
283,20,40,0.025,0.025660581782632703,11.484345426717883,0.08707505415794434
284,0,20,0.05,0.054770469620762256,12.72352778800889,0.07859455464406938
284,5,25,0.04,0.04367813371267752,11.651821599005645,0.08582349047339852
284,10,30,0.03333333333333333,0.03637606549537039,11.684405750160431,0.08558415561581038
284,20,40,0.025,0.027435282352217,12.420831370805557,0.08050990872885062
285,0,20,0.05,0.05562134982735169,11.691876114371116,0.08552947279101307
285,5,25,0.04,0.04468930544486735,11.119408467008098,0.08993284156860101
285,10,30,0.03333333333333333,0.036971296045943194,11.179034782588257,0.08945316115820083
285,20,40,0.025,0.027851275867525307,11.517718332370752,0.08682275179359807
286,0,20,0.05,0.050206466822524894,10.40040270266388,0.09615012308550971
286,5,25,0.04,0.04003942618968907,9.743186942406513,0.10263582192471055
286,10,30,0.03333333333333333,0.033373588305555625,9.727621044666753,0.10280005721936075
286,20,40,0.025,0.025174004633734023,10.252609440550255,0.0975361449003299
287,0,20,0.05,0.05166407810586288,12.273520897648574,0.08147621276235292
287,5,25,0.04,0.041407596290997085,11.320815082225014,0.0883328623192614
287,10,30,0.03333333333333333,0.0344438556438125,11.216175854623843,0.08915694733760368
287,20,40,0.025,0.02571726557908663,11.959780356620746,0.08361357568296944
288,0,20,0.05,0.0619793059416663,11.20350513205723,0.0892577803297151
288,5,25,0.04,0.049129126885602316,10.443400855005043,0.09575424843725555
288,10,30,0.03333333333333333,0.04097816513779898,10.680405801784891,0.09362940121927593
288,20,40,0.025,0.031131192794825308,10.97029604239476,0.09115524286085766
289,0,20,0.05,0.056426809783975164,12.939613912950382,0.07728205854729311
289,5,25,0.04,0.04506998013771983,12.070081089783132,0.08284948481799863
289,10,30,0.03333333333333333,0.037798882506343744,12.093238943136967,0.08269083284486907
289,20,40,0.025,0.028303844546088155,12.708459183677116,0.07868774534716301
290,0,20,0.05,0.05965585766910477,12.168246012762033,0.08218111295179288
290,5,25,0.04,0.04783045258818942,10.968738789049176,0.09116818434935899
290,10,30,0.03333333333333333,0.04006143255087159,11.34137955540163,0.08817269496317348
290,20,40,0.025,0.02996158064175047,11.871081510952209,0.08423832311128555
291,0,20,0.05,0.0515732121521158,12.914859793235896,0.07743018631326883
291,5,25,0.04,0.04124495289307148,12.225582431327833,0.08179569403888015
291,10,30,0.03333333333333333,0.034436040685276975,11.991112428511713,0.08339509832484457
291,20,40,0.025,0.025827388943800475,12.818744637445047,0.07801075910966222
292,0,20,0.05,0.056150337539488976,12.735337843393761,0.07852167035511609
292,5,25,0.04,0.045321588027108305,11.870237055357217,0.08424431587477732
292,10,30,0.03333333333333333,0.0376431483741821,11.966210879487088,0.08356864257793052
292,20,40,0.025,0.028144933779417788,12.610780326367218,0.07929723412191651
293,0,20,0.05,0.0520938076585461,11.894465901402706,0.08407271148526903
293,5,25,0.04,0.04142309813562416,10.925220650260519,0.0915313321361756
293,10,30,0.03333333333333333,0.034660844909794736,10.94550863495959,0.09136167476091822
293,20,40,0.025,0.026013846842111867,11.795569957470487,0.08477759053657853
294,0,20,0.05,0.04744069512676428,11.956738057266712,0.0836348505094372
294,5,25,0.04,0.038017536819220106,11.214311891476639,0.0891717663711532
294,10,30,0.03333333333333333,0.03153052849108288,11.235051229503277,0.08900715978704192
294,20,40,0.025,0.023717326123351114,11.83287737349143,0.08451029858893384
295,0,20,0.05,0.050122534797404555,11.346380977293,0.08813382892758977
295,5,25,0.04,0.040086522562698686,10.805375038345003,0.09254653322548295
295,10,30,0.03333333333333333,0.033327485489025546,10.78839578836829,0.09269218701432595
295,20,40,0.025,0.025029758642425758,11.183003414139902,0.08942141596197582
296,0,20,0.05,0.04354777462581806,11.869304809640775,0.0842509326399433
296,5,25,0.04,0.03438985285684867,11.125792822610302,0.08988123506737948
296,10,30,0.03333333333333333,0.028752488929808896,11.130655722554616,0.08984196663038
296,20,40,0.025,0.02162371760657033,11.718139755606321,0.08533777722881049
297,0,20,0.05,0.053043646149316545,12.413263577002837,0.08055899190383972
297,5,25,0.04,0.04215221340435178,11.739593914997426,0.08518182206647641
297,10,30,0.03333333333333333,0.03520900673479812,11.664409834773808,0.08573086972808613
297,20,40,0.025,0.026624409067673004,12.424810259606025,0.08048412644586403
298,0,20,0.05,0.05171121000926123,12.091557814611837,0.08270232961972585
298,5,25,0.04,0.040974570777799355,11.17943937259104,0.0894499237995538
298,10,30,0.03333333333333333,0.03457423124233287,11.450960716587817,0.08732891717560466
298,20,40,0.025,0.02575529995380657,11.884128578074366,0.08414584152555796
299,0,20,0.05,0.05533973625929325,12.288932133333635,0.08137403552644804
299,5,25,0.04,0.04409598428757696,11.288125601609526,0.08858866700220046
299,10,30,0.03333333333333333,0.03709459032050177,11.416111693924318,0.08759549895891457
299,20,40,0.025,0.027724287187880812,12.007489832545447,0.0832813530509575
300,0,20,0.05,0.053476572438735125,11.852098064939856,0.08437324721081563
300,5,25,0.04,0.043140957693650936,11.159472790747122,0.0896099680290587
300,10,30,0.03333333333333333,0.036117002654790044,11.167003281695573,0.08954953936828809
300,20,40,0.025,0.026746495212852356,11.749354437216317,0.08511105910912686
301,0,20,0.05,0.05857728009370055,11.407410412016946,0.08766231457286457
301,5,25,0.04,0.046239695087509046,10.84629431519682,0.09219738750762949
301,10,30,0.03333333333333333,0.0388395302730394,10.949642660833199,0.09132718125834312
301,20,40,0.025,0.02935273857589342,11.279038050747532,0.08866004312608235
302,0,20,0.05,0.052917883513303066,12.011646950776324,0.08325253015660514
302,5,25,0.04,0.04224334858455162,11.155589309998222,0.08964116302701712
302,10,30,0.03333333333333333,0.0354759639212925,11.338643499059522,0.08819397135847375
302,20,40,0.025,0.026494020974400814,11.756993198494758,0.08505576069636832
303,0,20,0.05,0.04884688307569647,12.482368937977032,0.08011299817917944
303,5,25,0.04,0.03895038917461042,11.511921506438412,0.08686647137410708
303,10,30,0.03333333333333333,0.03259983505654327,11.783168652689431,0.084866815495487
303,20,40,0.025,0.024333280634815196,12.398708377432419,0.08065356241623974
304,0,20,0.05,0.047887912946616394,12.633368499251695,0.07915545248753192
304,5,25,0.04,0.03830456232301835,11.610509070952057,0.08612886772569399
304,10,30,0.03333333333333333,0.031986956640589786,11.925009284135532,0.08385737706136234
304,20,40,0.025,0.023954889206359697,12.433252306681208,0.08042947857356952
305,0,20,0.05,0.05879662016664578,11.271386434203055,0.08872023027845954
305,5,25,0.04,0.04724222042674892,10.681646140822748,0.0936185290933983
305,10,30,0.03333333333333333,0.039446492094657296,10.871725901956534,0.09198171560046732
305,20,40,0.025,0.029504835837938777,11.191354984685569,0.08935468505542145
306,0,20,0.05,0.056222656328463363,11.63323433975669,0.08596061686666884
306,5,25,0.04,0.044624898497868576,10.765879954888105,0.09288604407538126
306,10,30,0.03333333333333333,0.03733270433468861,10.914394236114887,0.09162212564130011
306,20,40,0.025,0.028195055343748422,11.400824216620153,0.08771295662485501
307,0,20,0.05,0.04813620615753232,12.04523538374884,0.08302037844351115
307,5,25,0.04,0.038520087134915074,11.445416057164213,0.08737122311722814
307,10,30,0.03333333333333333,0.03220768578845675,11.379224027453171,0.08787945448542275
307,20,40,0.025,0.023990352503478064,11.843820689120028,0.08443221374658434
308,0,20,0.05,0.04782803090264388,11.9046435245593,0.08400083529901575
308,5,25,0.04,0.038161864355740746,11.058434218959546,0.09042871533164366
308,10,30,0.03333333333333333,0.03195172162397305,11.183037353514285,0.08942114457712587
308,20,40,0.025,0.023833078557924606,11.691412493485974,0.08553286444706004
309,0,20,0.05,0.05101591933675594,11.508138034314321,0.08689503002295038
309,5,25,0.04,0.0405643340265216,10.461615264954828,0.09558753353795006
309,10,30,0.03333333333333333,0.03402600789076241,10.82466926275285,0.09238157542983326
309,20,40,0.025,0.025549093932053273,11.223143778442424,0.08910159396877855
310,0,20,0.05,0.05194200280317157,11.907232025768561,0.08398257444180897
310,5,25,0.04,0.04129710591598315,11.05596758593049,0.09044889035967973
310,10,30,0.03333333333333333,0.034455277404168094,11.256123611615232,0.0888405311192653
310,20,40,0.025,0.02591577573740236,11.807410331177964,0.08469257626792709
311,0,20,0.05,0.050789850406669494,11.150495655593762,0.08968211197843386
311,5,25,0.04,0.040899167488923596,10.371313542600541,0.0964198021680151
311,10,30,0.03333333333333333,0.0339375262597796,10.568736510874162,0.09461868965804011
311,20,40,0.025,0.02540365773049001,10.873816872953624,0.09196402805782887
312,0,20,0.05,0.05791068177810019,11.372345551412494,0.08793260769989492
312,5,25,0.04,0.04649429687699177,10.722003759278792,0.09326614898214364
312,10,30,0.03333333333333333,0.03905754429412369,10.682412924496091,0.09361180915473474
312,20,40,0.025,0.029086209072583462,11.371777796011541,0.08793699788530278
313,0,20,0.05,0.05657614909349179,11.714685450208195,0.08536294075076747
313,5,25,0.04,0.045279170734693834,11.14813925621646,0.08970106822467049
313,10,30,0.03333333333333333,0.0376602127744608,11.02828844268429,0.09067590181351835
313,20,40,0.025,0.028328792017865406,11.58579231654733,0.08631261226491664
314,0,20,0.05,0.054721037655139436,12.169938776011952,0.08216968206701995
314,5,25,0.04,0.04388841269050138,11.483272496318621,0.0870831899461226
314,10,30,0.03333333333333333,0.03645158131842621,11.527756905515353,0.08674714501669954
314,20,40,0.025,0.02729049652545455,11.87945887001083,0.08417891849640188
315,0,20,0.05,0.05195335568010835,11.995780442543648,0.0833626461229191
315,5,25,0.04,0.04138140298173443,11.088129948284541,0.09018653322643565
315,10,30,0.03333333333333333,0.03469864974311847,11.453358539835254,0.08731063438920197
315,20,40,0.025,0.02595921369051914,11.699445997355388,0.08547413272611762
316,0,20,0.05,0.04741278425991797,12.20247646886856,0.08195057802825839
316,5,25,0.04,0.03794771349209952,11.45201612889041,0.08732086898456808
316,10,30,0.03333333333333333,0.031666088657245545,11.507077132174233,0.08690304136434102
316,20,40,0.025,0.02373367343705163,11.932115051240796,0.08380743863980863
317,0,20,0.05,0.0568921472551457,10.913132302099955,0.09163272031509921
317,5,25,0.04,0.045739783951676355,10.33342284750879,0.09677335523350646
317,10,30,0.03333333333333333,0.03783757396713471,10.375528603065632,0.09638063160507623
317,20,40,0.025,0.028557951176148698,10.83963226521152,0.092254052124017
318,0,20,0.05,0.04814817635954692,11.871068384319319,0.08423841625922363
318,5,25,0.04,0.03800760028505153,10.833011878717691,0.09231043141054604
318,10,30,0.03333333333333333,0.03187876062467585,11.116000681980607,0.08996041189715219
318,20,40,0.025,0.024012829473505987,11.749932979766424,0.0851068684155064
319,0,20,0.05,0.05361744021148045,11.62206170038932,0.08604325340713874
319,5,25,0.04,0.04305360687368267,10.78917262940943,0.09268551299978016
319,10,30,0.03333333333333333,0.03551700998497366,10.932551330240615,0.09146995699292006
319,20,40,0.025,0.02686900851740196,11.497357743633764,0.0869765055848343
320,0,20,0.05,0.04995901835228236,12.165202619605266,0.08220167236577008
320,5,25,0.04,0.040095390292052835,11.488803975874973,0.0870412622671492
320,10,30,0.03333333333333333,0.03347278333379447,11.449775598223109,0.08733795622642508
320,20,40,0.025,0.02498139251197466,12.009436022862165,0.08326785688323053
321,0,20,0.05,0.051949457617317854,11.033844045333948,0.09063024598602021
321,5,25,0.04,0.04166893110440666,10.570553687642093,0.09460242382280201
321,10,30,0.03333333333333333,0.03450682966979306,10.606336973743808,0.09428325749743001
321,20,40,0.025,0.025990267348478324,10.904301610752295,0.09170692775169939
322,0,20,0.05,0.0501220716280134,12.814230849581717,0.07803823824764652
322,5,25,0.04,0.0403652979465345,11.956895683457773,0.08363374796214777
322,10,30,0.03333333333333333,0.03321220326041739,11.99812398587931,0.0833463632461965
322,20,40,0.025,0.025060613458851803,12.62309999876715,0.07921984299400829
323,0,20,0.05,0.05236202995598121,12.969061322503531,0.0771065827458792
323,5,25,0.04,0.04164277973992456,12.205659323488707,0.08192920787782343
323,10,30,0.03333333333333333,0.03460436859793836,11.922051222766294,0.08387818348661383
323,20,40,0.025,0.026165409554917186,12.704522920632808,0.07871212529956145
324,0,20,0.05,0.05478395448025707,12.621922514786798,0.0792272333179421
324,5,25,0.04,0.043443513516681034,11.53569560201534,0.08668744690396436
324,10,30,0.03333333333333333,0.036214311537386926,11.788579683063146,0.08482786110668761
324,20,40,0.025,0.027358309413004225,12.322124404588783,0.08115483719898155
325,0,20,0.05,0.0535663756528439,13.27786386229905,0.07531331924854145
325,5,25,0.04,0.04294398203243484,12.342752831693739,0.0810192032228174
325,10,30,0.03333333333333333,0.03574728815237316,12.355327854985791,0.08093674338204358
325,20,40,0.025,0.026844111026997616,13.020049782563936,0.07680462184861768
326,0,20,0.05,0.05060269096112454,12.133358255459221,0.08241741313045504
326,5,25,0.04,0.040743213927682924,11.33587458691173,0.08821551370677552
326,10,30,0.03333333333333333,0.034021348421127515,11.247413405581995,0.08890933087812959
326,20,40,0.025,0.02538526221788588,11.943284896751615,0.0837290585165547
327,0,20,0.05,0.052832360815633736,11.81821444762147,0.08461515099696466
327,5,25,0.04,0.042494650559950206,11.032245913242264,0.09064337469124728
327,10,30,0.03333333333333333,0.0353355478321089,11.055326469768115,0.09045413563630156
327,20,40,0.025,0.02646562386683952,11.64489424723833,0.08587454542467461
328,0,20,0.05,0.05474319646962975,12.06980702543919,0.08285136604854812
328,5,25,0.04,0.043882999772347234,11.601248933616853,0.08619761593963451
328,10,30,0.03333333333333333,0.03662661126625385,11.679062766845554,0.08562330899006668
328,20,40,0.025,0.02742384191738629,11.959732235059786,0.0836139121132256
329,0,20,0.05,0.054751156665188275,11.653536130322465,0.0858108636569121
329,5,25,0.04,0.043651523886191146,10.820297708144741,0.09241889890398043
329,10,30,0.03333333333333333,0.03630909026239797,10.9910600718855,0.09098303470817547
329,20,40,0.025,0.02738228612472242,11.430427940927201,0.08748578838587938
330,0,20,0.05,0.06134268018558335,12.320989382467435,0.08116231326544146
330,5,25,0.04,0.04922687971153887,11.956511385739905,0.08363643605882093
330,10,30,0.03333333333333333,0.04094865197870844,11.91038846208464,0.08396031776657711
330,20,40,0.025,0.030807370155865186,12.33740322572151,0.0810543338581299
331,0,20,0.05,0.05766119647298488,11.805641717453788,0.0847052641383799
331,5,25,0.04,0.04588223145036292,11.046458532709757,0.0905267509074417
331,10,30,0.03333333333333333,0.03819928962628864,11.10708786346295,0.0900326001101986
331,20,40,0.025,0.028824795265338606,11.673969275010093,0.08566066745958054
332,0,20,0.05,0.04806765411303555,12.275467645051174,0.08146329157595456
332,5,25,0.04,0.03837497203777484,11.246559298467977,0.0889160829958209
332,10,30,0.03333333333333333,0.0321072247723287,11.41444029383289,0.08760832544196584
332,20,40,0.025,0.023925832831845833,12.085765391644372,0.08274196690028097
333,0,20,0.05,0.052634685397812755,12.272726218689941,0.08148148847948028
333,5,25,0.04,0.0420780398191137,11.24160558545067,0.08895526465492079
333,10,30,0.03333333333333333,0.03509547520093617,11.361547781760285,0.08801617695129443
333,20,40,0.025,0.026311203574045944,12.157070736174095,0.08225665719164074
334,0,20,0.05,0.05374366380823407,11.445963251901494,0.08736704617969764
334,5,25,0.04,0.042741450319378704,10.95356278289244,0.09129449657802903
334,10,30,0.03333333333333333,0.03594314684139295,10.757595457098052,0.09295757625280306
334,20,40,0.025,0.026868495067471236,11.417208800964936,0.0875870816968403
335,0,20,0.05,0.046684271468030586,13.199875063479261,0.07575829280132725
335,5,25,0.04,0.037044315234645464,12.148840692560418,0.08231238068767908
335,10,30,0.03333333333333333,0.03113899350820058,12.043664757684251,0.0830312052120155
335,20,40,0.025,0.02324386196227956,13.019672954087977,0.0768068448052695
336,0,20,0.05,0.054976644546805384,11.966476802344623,0.08356678548894754
336,5,25,0.04,0.04409347309705228,11.31802178113041,0.08835466297363169
336,10,30,0.03333333333333333,0.03675611719505786,11.207198015318722,0.08922836900295109
336,20,40,0.025,0.027546238219846253,11.785120166083686,0.08485276228900006
337,0,20,0.05,0.05070872436500958,11.433564648607936,0.08746178735445839
337,5,25,0.04,0.04028259367725705,10.779342849108364,0.09277003375792219
337,10,30,0.03333333333333333,0.033776569411543986,10.991001891546299,0.09098351632248808
337,20,40,0.025,0.025301494821836,11.305098330562695,0.0884556658208409
338,0,20,0.05,0.049428917053124216,11.798054354386416,0.08475973834009407
338,5,25,0.04,0.03974703089183752,11.189475940404098,0.08936969035244076
338,10,30,0.03333333333333333,0.03291713440474802,11.34185272644904,0.08816901648423049
338,20,40,0.025,0.0246187076717627,11.601014447096524,0.0861993582164944
339,0,20,0.05,0.04984733777721113,12.423003693973511,0.08049583052809581
339,5,25,0.04,0.0399876128468409,11.714543637789014,0.085363974126502
339,10,30,0.03333333333333333,0.03310268210405943,11.617512033427824,0.08607694979119754
339,20,40,0.025,0.02491439249977012,12.250934385412192,0.08162642689448657
340,0,20,0.05,0.05079203182433024,11.521601194596345,0.08679349190362552
340,5,25,0.04,0.0407345925820252,10.872177953934486,0.09197789111225081
340,10,30,0.03333333333333333,0.033933192784900625,10.714414726015864,0.0933322095113494
340,20,40,0.025,0.025432755329131335,11.422339822345062,0.08754773676438346
341,0,20,0.05,0.060857113885894626,11.536688017803606,0.08667998982522399
341,5,25,0.04,0.04861230146638424,10.735090329210678,0.09315245324754778
341,10,30,0.03333333333333333,0.04102822443650127,10.930921293071565,0.09148359714508586
341,20,40,0.025,0.030450523585653318,11.311334990220654,0.08840689457650769
342,0,20,0.05,0.050316750742766134,12.282546775593268,0.0814163396460339
342,5,25,0.04,0.039805284835242476,11.239930572796279,0.08896852107078622
342,10,30,0.03333333333333333,0.03337642174060599,11.595694387072239,0.08623890615079301
342,20,40,0.025,0.025133928779479085,12.014504808192978,0.0832327271048305
343,0,20,0.05,0.05246359131935619,11.618338613259201,0.08607082589749705
343,5,25,0.04,0.04206167216420242,11.109837125060594,0.09001032047034137
343,10,30,0.03333333333333333,0.0350449622508112,11.062459794928813,0.09039580875660348
343,20,40,0.025,0.02624946247325829,11.549487801955959,0.0865839262439539
344,0,20,0.05,0.05126367096476524,11.557794768842259,0.08652169553103856
344,5,25,0.04,0.041080458077009836,10.591092293932647,0.09441896758589038
344,10,30,0.03333333333333333,0.03423031564862451,10.581343550857131,0.09450595713046252
344,20,40,0.025,0.025674939588901526,11.375018701940538,0.08791194337371977
345,0,20,0.05,0.05302689261613027,11.948432153851295,0.0836929889314117
345,5,25,0.04,0.04219776485962731,11.076116410890272,0.09028435264699627
345,10,30,0.03333333333333333,0.035210514280812594,11.165797361099823,0.08955921083467529
345,20,40,0.025,0.026488282433539494,11.784462156456607,0.08485750021710652
346,0,20,0.05,0.05180603350190248,12.686052575364709,0.0788267267583235
346,5,25,0.04,0.04122594598742249,11.970967875018223,0.08353543426399661
346,10,30,0.03333333333333333,0.03464106725369866,11.865658206948472,0.08427682498172792
346,20,40,0.025,0.025886676772663368,12.526983506034334,0.07982767755048877
347,0,20,0.05,0.04992635435169049,11.958675790699772,0.08362129867068535
347,5,25,0.04,0.040288813779162436,11.59926750407965,0.08621234053342453
347,10,30,0.03333333333333333,0.033413646980861605,11.448037750639175,0.08735121439865685
347,20,40,0.025,0.024898054303906722,11.807532452523613,0.08469170032103286
348,0,20,0.05,0.05428689474200121,13.20511089904452,0.07572825458606007
348,5,25,0.04,0.043470763202271355,12.26102729856266,0.0815592344466298
348,10,30,0.03333333333333333,0.03614462090316592,12.300712288623684,0.08129610517960413
348,20,40,0.025,0.02719987770473039,13.099444743788181,0.0763391135700011
349,0,20,0.05,0.05263515208909833,11.620373040335124,0.08605575711975255
349,5,25,0.04,0.042256591333783004,11.075205411742411,0.09029177905267173
349,10,30,0.03333333333333333,0.03513668677013319,10.924102017841095,0.09154070498122532
349,20,40,0.025,0.026343101590301187,11.62162708729246,0.0860464711600873
350,0,20,0.05,0.05521802841569191,11.89374018128325,0.08407784134831395
350,5,25,0.04,0.04401867499079676,11.121703036113132,0.08991428711528382
350,10,30,0.03333333333333333,0.036728994024069116,11.228229340230836,0.0890612375022473
350,20,40,0.025,0.027565478735250948,11.671475274393513,0.08567897172296098
351,0,20,0.05,0.056151043137655884,11.783740079173215,0.08486270006645999
351,5,25,0.04,0.044743009697257245,11.306665337694946,0.08844340662194454
351,10,30,0.03333333333333333,0.037617941904120045,11.209042108727935,0.08921368929655003
351,20,40,0.025,0.02813931846472597,11.688414745638134,0.0855548012080234
352,0,20,0.05,0.06118866659315434,11.461295297294587,0.08725017321873277
352,5,25,0.04,0.048938527039067724,11.093670037046031,0.09014149480384898
352,10,30,0.03333333333333333,0.04092732691230494,11.189538682954604,0.08936918923416684
352,20,40,0.025,0.030745967568824556,11.420038365864578,0.08756538007692524
353,0,20,0.05,0.05621275602655237,11.482984907339596,0.087085370926581
353,5,25,0.04,0.045064856091996994,10.75815908626458,0.09295270612578545
353,10,30,0.03333333333333333,0.037411524560161925,10.88467387631298,0.09187229781649048
353,20,40,0.025,0.028159799553812186,11.246853309906554,0.08891375858162666
354,0,20,0.05,0.05768544236467945,12.762158427882838,0.07835665147481591
354,5,25,0.04,0.046326738292211726,11.864014740086974,0.08428849945888293
354,10,30,0.03333333333333333,0.038405586390485545,11.948754476059792,0.08369073128112002
354,20,40,0.025,0.02896253427129709,12.580303148214437,0.07948934045694545
355,0,20,0.05,0.043191069868573996,12.215497321885943,0.08186322452941365
355,5,25,0.04,0.03458743003060072,11.482879419835818,0.0870861709365836
355,10,30,0.03333333333333333,0.028840041853814377,11.555228905407608,0.08654090785964617
355,20,40,0.025,0.021509250406213726,11.978926653432204,0.08347993346411214
356,0,20,0.05,0.055342637371476065,12.13004291400988,0.08243993917325934
356,5,25,0.04,0.04413501614678824,11.454988701915074,0.0872982091927177
356,10,30,0.03333333333333333,0.036996668020440104,11.434604997119571,0.08745382986573691
356,20,40,0.025,0.027767555387609177,12.027728211248535,0.08314122022351511
357,0,20,0.05,0.0541046661948885,10.857703600455922,0.0921005064052411
357,5,25,0.04,0.04347179408636259,10.51525888606619,0.09509989348194782
357,10,30,0.03333333333333333,0.03633684002070334,10.545790294339549,0.09482456715802037
357,20,40,0.025,0.027091858039499983,10.840139704795165,0.09224973360423089
358,0,20,0.05,0.05274235808195059,11.540147149917733,0.08665400770103081
358,5,25,0.04,0.04259193191346917,10.85938916489277,0.09208621081864271
358,10,30,0.03333333333333333,0.03531195180171867,10.886245533357634,0.09185903413034364
358,20,40,0.025,0.026440112874633596,11.282219295553524,0.08863504367390852
359,0,20,0.05,0.05022413040418486,11.73515884400158,0.08521401485001198
359,5,25,0.04,0.040315950828971714,10.88461872166714,0.09187276335269144
359,10,30,0.03333333333333333,0.03342296943877777,10.842743828116259,0.09222757780248442
359,20,40,0.025,0.025111329386523152,11.587333897822063,0.08630112921730497
360,0,20,0.05,0.05069416401438344,10.73570889684009,0.09314708601071853
360,5,25,0.04,0.04106078678427461,10.147477642084322,0.0985466571370141
360,10,30,0.03333333333333333,0.03410672621114354,10.24281482865482,0.09762941307915152
360,20,40,0.025,0.025406937279393523,10.567370981416088,0.09463091640850052
361,0,20,0.05,0.051669141729793894,11.844607319023858,0.08442660639275734
361,5,25,0.04,0.041407615296700395,10.817229729022742,0.09244511072155465
361,10,30,0.03333333333333333,0.03441156876663345,11.245908445562616,0.08892122898213506
361,20,40,0.025,0.02586197455374854,11.712791774254821,0.08537674187959522
362,0,20,0.05,0.05193017249625343,11.729384409238063,0.08525596613684176
362,5,25,0.04,0.04146372168381499,11.047922471995136,0.09051475537910891
362,10,30,0.03333333333333333,0.03466529677442156,10.894755822511438,0.09178727970513449
362,20,40,0.025,0.025994933277802744,11.652229283496233,0.08582048770842171
363,0,20,0.05,0.05154958629969487,12.669324460626475,0.07893080669831956
363,5,25,0.04,0.04118760788162926,11.73962457718111,0.08518159958400626
363,10,30,0.03333333333333333,0.03426866682760879,11.740257610899143,0.08517700659921155
363,20,40,0.025,0.025810774659990127,12.3867717570195,0.08073128492363692
364,0,20,0.05,0.049584644793044946,13.152006537145091,0.07603402546795496
364,5,25,0.04,0.0400871413770241,12.116884392382808,0.08252946612485985
364,10,30,0.03333333333333333,0.033142172548699965,12.356733365329982,0.08092753727338321
364,20,40,0.025,0.024760808792381038,13.04005985821558,0.07668676454502421
365,0,20,0.05,0.05294917640865655,11.381803211138838,0.0878595404831237
365,5,25,0.04,0.04219461874556468,10.739089897211734,0.09311776040348048
365,10,30,0.03333333333333333,0.03519225282842245,10.759147149845969,0.09294416983731989
365,20,40,0.025,0.026407361874375042,11.190918702663033,0.08935816858021105
366,0,20,0.05,0.05504967861627376,12.191696028917967,0.08202304237474921
366,5,25,0.04,0.044150184070774,11.508665242081438,0.08689104939324324
366,10,30,0.03333333333333333,0.0371110585177301,11.410613208029291,0.08763770901430007
366,20,40,0.025,0.027540320184016084,12.114336306858556,0.08254682507318606
367,0,20,0.05,0.04983580646030709,12.872499339628861,0.07768499136150135
367,5,25,0.04,0.04007792823223498,11.832317405162511,0.08451429806672478
367,10,30,0.03333333333333333,0.033202952936715005,12.025385480892245,0.08315741741409882
367,20,40,0.025,0.024919959214106065,12.515869012610894,0.07989856709049988
368,0,20,0.05,0.05577062842449974,12.184722780581996,0.08206998370070719
368,5,25,0.04,0.04444970863546014,11.435744715696432,0.08744511397035855
368,10,30,0.03333333333333333,0.03706216339864283,11.18592437438114,0.08939806550903175
368,20,40,0.025,0.027812501655408568,12.049771137761454,0.0829891280562342
369,0,20,0.05,0.04947938169199019,11.743214140940356,0.08515556201208159
369,5,25,0.04,0.03933652741682802,11.154979019131083,0.08964606731083703
369,10,30,0.03333333333333333,0.032917337531640924,11.314918665925417,0.08837889423027617
369,20,40,0.025,0.02468228416194617,11.594816521840782,0.08624543545957215
370,0,20,0.05,0.051112726660305696,12.266887656974246,0.0815202705008436
370,5,25,0.04,0.04079756977220748,11.8337640215856,0.08450396663106778
370,10,30,0.03333333333333333,0.033878142056848186,11.645928336401356,0.08586692027584676
370,20,40,0.025,0.025472190354890012,12.0584239986978,0.082929576875717
371,0,20,0.05,0.050414978593979004,11.524490521229495,0.08677173174448623
371,5,25,0.04,0.04044783466998877,10.81704082390739,0.09244672515147026
371,10,30,0.03333333333333333,0.03351878184584005,10.937583851915154,0.09142787050038492
371,20,40,0.025,0.025184903658506966,11.315352000240871,0.08837550965968295
372,0,20,0.05,0.052301372632223196,12.579815403539511,0.07949242241810922
372,5,25,0.04,0.04201052227666251,11.712306265149769,0.08538028099346433
372,10,30,0.03333333333333333,0.03505191880982225,11.82863819973211,0.08454058557836756
372,20,40,0.025,0.026193875495736398,12.416396048855168,0.08053866806964516
373,0,20,0.05,0.052555675483764115,12.646957704879313,0.0790703996435594
373,5,25,0.04,0.04211136921859533,11.805236866974521,0.08470816903280677
373,10,30,0.03333333333333333,0.03501783064798485,11.688202089540843,0.08555635779901918
373,20,40,0.025,0.026333701813125766,12.488352510589516,0.08007461345698311
374,0,20,0.05,0.052071347210784553,13.001324456431743,0.07691524070113495
374,5,25,0.04,0.04158882011649711,11.87897448545624,0.08418235102906635
