iteration,pooled_effect,i_squared,tau_squared,icr_mean,icr_sd,icrd
624,0.4946572886188024,16.0341642858404,0.003946544884593091,0.05250000000000001,0.055,0.1875
625,0.5127822365493163,0.0,0.0,0.06375,0.0579466349324963,0.1875
626,0.5200488815801451,3.3994127126895695,0.000729316989466332,0.052500000000000005,0.02610076627227638,0.07500000000000001
627,0.47897504947255465,19.394094814271813,0.004963818025690653,0.06875,0.058696784409369485,0.1875
628,0.4879320742641875,0.0,0.0,0.0825,0.05220153254455276,0.1875
629,0.44559323412606205,26.154320811104014,0.007281184422780973,0.0475,0.0526782687642637,0.1875
630,0.39422177138269876,8.92432677782078,0.0020027862352092734,0.0675,0.07119515432949072,0.1875
631,0.5281347165010684,0.0,0.0,0.10624999999999998,0.06965315857877517,0.1875
632,0.5004417348004369,0.0,0.0,0.043750000000000004,0.057892680884547056,0.1875
633,0.46591976239305766,5.123485895888743,0.0011119910842568878,0.075,0.07026734661277598,0.1875
634,0.5440337771545752,0.0,0.0,0.07375000000000001,0.06788086991192732,0.1875
635,0.4674339306107141,31.375448909008146,0.009424121330453863,0.07125000000000001,0.06915788096811526,0.1875
636,0.46081672707399157,0.0,0.0,0.10374999999999998,0.08178668901477795,0.1875
637,0.476213377090847,13.219349778593875,0.003141106327435652,0.075,0.05361902647381804,0.17500000000000002
638,0.4883518432372255,0.0,0.0,0.06625,0.07138145767634617,0.1875
639,0.4597669254940508,0.0,0.0,0.12,0.0833291665624948,0.1875
640,0.5529363881398537,0.0,0.0,0.053749999999999985,0.058376472144178085,0.1875
641,0.5385547974105667,56.33857005210701,0.026873081766724993,0.11250000000000002,0.0625,0.17500000000000002
642,0.5887607359789274,25.779984056761307,0.007269426965499262,0.06000000000000001,0.0558457697592217,0.1875
643,0.48553145161702305,0.0,0.0,0.1125,0.0625,0.17500000000000002
644,0.4376105408012387,29.37224793073098,0.008543330699757143,0.0675,0.07119515432949072,0.1875
645,0.4442625969939211,0.0,0.0,0.08125000000000002,0.06549093448714868,0.1875
646,0.4787860211111844,0.0,0.0,0.09375000000000001,0.07588025105388095,0.1875
647,0.5676870328848478,0.0,0.0,0.05624999999999999,0.05427073336523103,0.1875
648,0.4992443669005061,15.855103964742707,0.003896295359236363,0.10250000000000001,0.08306623862918075,0.1875
649,0.39306578620162497,44.33690802247932,0.016302403231850414,0.12875,0.07583905656058756,0.1875
650,0.4852245534319657,0.0,0.0,0.06749999999999999,0.03363406011768428,0.07500000000000001
651,0.44913186839502345,24.860129965596634,0.006803980421810176,0.07125000000000001,0.06915788096811526,0.1875
652,0.4256810589814064,31.753042373208984,0.00954702476141913,0.0825,0.06782329983125268,0.1875
653,0.420547666503547,16.923388953835133,0.004175489092734281,0.07375,0.055747757802444405,0.1875
654,0.4879143665619091,0.0,0.0,0.08375000000000002,0.07946107537656409,0.1875
655,0.5124683953502249,0.0,0.0,0.09624999999999999,0.06226204702706136,0.1875
656,0.45079934004242656,28.48970454286899,0.008195753939177966,0.12625000000000003,0.07875000000000001,0.1875
657,0.5028944984864001,32.630853085902174,0.010025990410740402,0.06124999999999999,0.051371806470086295,0.1875
658,0.512626629253228,0.0,0.0,0.045,0.03072051431861127,0.08750000000000001
659,0.4621687065874515,0.0,0.0,0.08249999999999999,0.06500000000000002,0.1875
660,0.5008002063479235,19.696800473203645,0.005073478206223222,0.09999999999999999,0.0698212002188447,0.17500000000000002
661,0.49719253205941427,0.0,0.0,0.08,0.08238628526642042,0.1875
662,0.4574953054014786,0.0,0.0,0.07,0.06941721688457411,0.1875
663,0.519172750440508,0.0,0.0,0.08375,0.06732616504747616,0.1875
664,0.46156247684133167,0.0,0.0,0.05500000000000001,0.037996710383926664,0.08750000000000001
665,0.4516226171616071,0.0,0.0,0.07875000000000001,0.06709368450159822,0.1875
666,0.5364407333066785,0.0,0.0,0.04625,0.03667850187780303,0.08750000000000001
667,0.4532567181077784,0.0,0.0,0.10375000000000001,0.0693834454318896,0.1875
668,0.5436076838160758,0.0,0.0,0.0375,0.03307189138830738,0.08750000000000001
669,0.49715505289655637,0.0,0.0,0.06500000000000002,0.0526782687642637,0.17500000000000002
670,0.4106026372485452,0.0,0.0,0.06875,0.05541040064825376,0.1875
671,0.46521961301075176,0.0,0.0,0.05500000000000001,0.05425633603552677,0.1875
672,0.40965513216942756,0.0,0.0,0.06875,0.05455788210698799,0.1875
673,0.5215376722800351,0.0,0.0,0.05625,0.04976507309348596,0.1875
674,0.5152942984883164,20.145701174857194,0.005227651265757859,0.11625,0.08441897002451522,0.1875
675,0.5057698908814823,0.0,0.0,0.08875000000000002,0.07633192320386013,0.1875
676,0.5877225486335078,26.86897456495282,0.007688496405519045,0.08249999999999999,0.07810249675906655,0.1875
677,0.48299498134019886,0.0,0.0,0.13125000000000003,0.07272594103894428,0.1875
678,0.544020026586429,4.5014435521486496,0.0009799274147143388,0.08625000000000001,0.07855133671682488,0.1875
679,0.4368661389476668,0.0,0.0,0.06625,0.05674779731408084,0.1875
680,0.455629259681226,15.973394599382337,0.0039110780587217776,0.10125000000000002,0.0571319744101322,0.1875
681,0.36545471902047955,0.0,0.0,0.085,0.06609652033201142,0.1875
682,0.4526002360774956,0.0,0.0,0.08249999999999999,0.08104782538723665,0.1875
683,0.563049814229664,23.016903244489242,0.006234594737925354,0.08374999999999999,0.08004881323292683,0.1875
684,0.5033550589515974,13.397762415560107,0.003200383364312881,0.05250000000000001,0.03391164991562634,0.08750000000000001
685,0.43006733484797394,0.0,0.0,0.05500000000000001,0.058416607227739614,0.1875
686,0.49428944671038405,0.0,0.0,0.08375000000000002,0.06662628985618216,0.1875
687,0.4607735741984054,0.0,0.0,0.1,0.07310095758606724,0.1875
688,0.4905903782396947,0.0,0.0,0.08625000000000001,0.06481946081232087,0.1875
689,0.507174724769394,0.0,0.0,0.0475,0.05777110004145672,0.1875
690,0.4083070512110639,19.1306769242114,0.004843247042473266,0.10124999999999999,0.08430784364458624,0.1875
691,0.5716878857033683,47.87196362035787,0.019195387136848634,0.07250000000000002,0.07154544010627092,0.1875
692,0.4501442615174804,27.51898678033669,0.007809629054436411,0.08875000000000001,0.07633192320386012,0.1875
693,0.4582074093325559,0.0,0.0,0.07875,0.07050044326101787,0.1875
694,0.44914006209733376,0.0,0.0,0.05,0.051234753829798,0.17500000000000002
695,0.4977913404659077,0.0,0.0,0.07125000000000001,0.05304773793480736,0.1875
696,0.5403196585379124,33.226251529211645,0.01034883670242151,0.08625000000000001,0.07855133671682488,0.1875
697,0.44430668014531427,0.0,0.0,0.045000000000000005,0.037583240945932274,0.08750000000000001
698,0.5347384521178095,0.0,0.0,0.07375000000000001,0.0705890395174775,0.1875
699,0.48078161694220833,6.661240635743697,0.0014721356364057374,0.08875000000000001,0.07633192320386013,0.1875
700,0.535937561982551,0.0,0.0,0.1025,0.07088723439378912,0.1875
701,0.4305710076351812,0.0,0.0,0.06625,0.0559156731158626,0.1875
702,0.4786602721146719,0.0,0.0,0.0625,0.05477225575051661,0.1875
703,0.46453584457463587,11.7756607431955,0.002748490321761859,0.07875000000000001,0.06709368450159822,0.1875
704,0.46066957224734084,0.0,0.0,0.12,0.0833291665624948,0.1875
705,0.5082626882867892,13.533787023862953,0.0032399136540269347,0.08125,0.08144208064630962,0.1875
706,0.47903438821577266,54.6219155092012,0.024882593513126307,0.05,0.056457948953181084,0.1875
707,0.41137816005067107,22.95660627766864,0.006103120902980544,0.1,0.07310095758606724,0.1875
708,0.5510142655506332,0.0,0.0,0.08250000000000002,0.07810249675906655,0.1875
709,0.470178664555311,11.827878056976365,0.0027640899359661804,0.061250000000000006,0.03375,0.08750000000000001
710,0.5653509713853828,0.0,0.0,0.05,0.05214163403653553,0.1875
711,0.4949448657380611,0.0,0.0,0.04,0.032977264895682305,0.08750000000000001
712,0.5063090164556996,0.0,0.0,0.09625000000000002,0.07072172579907819,0.1875
713,0.4729850286059433,0.0,0.0,0.06375,0.07233818148115144,0.1875
714,0.5390335953751451,0.0,0.0,0.045,0.05733672470589858,0.1875
715,0.5471824107142861,15.060797435281176,0.0036887075168852913,0.0925,0.07648529270389177,0.1875
716,0.4411349984792342,41.201145561023,0.014408859671858978,0.04625,0.03667850187780303,0.08750000000000001
717,0.49471601182001357,0.0,0.0,0.11000000000000001,0.07901740314639555,0.1875
718,0.42692616181569465,0.0,0.0,0.07125000000000001,0.07181791211111613,0.1875
719,0.44608039760266827,48.6689776395474,0.019516927592970388,0.11124999999999999,0.0775503868462305,0.1875
720,0.5066518942287611,40.39587890641837,0.014040632293771057,0.08499999999999999,0.06609652033201144,0.1875
721,0.5218571893198819,48.41659247675997,0.019491749705969102,0.08625000000000001,0.06481946081232087,0.1875
722,0.46101207980380865,0.0,0.0,0.11000000000000001,0.07901740314639555,0.1875
723,0.45506029214322513,0.0,0.0,0.075,0.054486236794258416,0.1875
724,0.5184049184495638,0.0,0.0,0.0625,0.053909646632119564,0.17500000000000002
725,0.5094219640721375,33.63305663663327,0.010498846764661717,0.06875,0.07032291589517603,0.1875
726,0.5694801897862719,0.0,0.0,0.12250000000000001,0.08077747210701756,0.1875
727,0.5094126548468151,0.0,0.0,0.10375000000000001,0.0693834454318896,0.1875
728,0.6038929779188967,59.54025498215173,0.03093043904622627,0.08,0.0823862852664204,0.1875
729,0.46404113171326133,0.0,0.0,0.08125,0.06897689830660697,0.1875
730,0.5280595265205954,0.0,0.0,0.10500000000000001,0.06782329983125268,0.17500000000000002
731,0.4332312190334688,0.0,0.0,0.07125,0.036250000000000004,0.08750000000000001
732,0.5534733787933346,0.0,0.0,0.0675,0.07053367989832943,0.1875
733,0.4675365342105215,0.0,0.0,0.03875,0.025890393971509978,0.08750000000000001
734,0.4676886976367475,0.0,0.0,0.0925,0.08789197915623473,0.1875
735,0.5380324522866414,0.5645333695544357,0.00011792745370803864,0.07875000000000001,0.064238325787648,0.1875
736,0.47044878808278284,7.107188524875609,0.0015763621486814673,0.09624999999999999,0.07332504688031233,0.1875
737,0.46284306251572943,0.0,0.0,0.058750000000000004,0.07138145767634618,0.1875
738,0.5419805527827194,0.0,0.0,0.03375,0.01681703005884214,0.037500000000000006
739,0.5022923429739083,4.489444292061298,0.000972051005358978,0.0625,0.051234753829797995,0.1875
740,0.5225945169806078,0.0,0.0,0.05125,0.0557477578024444,0.1875
741,0.5102659406049316,0.0,0.0,0.07625000000000001,0.06924819492232272,0.1875
742,0.5008156418833237,39.77844791831741,0.013674098923005347,0.07125000000000001,0.06847672962401169,0.1875
743,0.4596519913044928,0.0,0.0,0.11875,0.08427076895341587,0.1875
744,0.5244325882686642,0.0,0.0,0.05125,0.035111429762970346,0.08750000000000001
745,0.4562124115832653,0.0,0.0,0.0625,0.032113081446662826,0.07500000000000001
746,0.44800686792854205,0.0,0.0,0.05625,0.05427073336523103,0.1875
747,0.44750468701590096,37.51831663350654,0.01235341283466121,0.10250000000000001,0.07088723439378913,0.1875
748,0.5717241342097709,49.68984390047317,0.020647603745323567,0.09375000000000001,0.07588025105388094,0.1875
749,0.5543560895154883,0.0,0.0,0.065,0.07154544010627092,0.1875
750,0.491473528479424,31.598493192551473,0.009548743918419297,0.075,0.06684870978560468,0.1875
751,0.53567496948376,0.0,0.0,0.06375,0.07233818148115144,0.1875
752,0.4805566289343611,0.0,0.0,0.0725,0.05612486080160912,0.1875
753,0.5234361900582761,0.0,0.0,0.07375,0.055747757802444405,0.1875
754,0.49199906048470987,0.0,0.0,0.10625,0.08258518329579465,0.1875
755,0.5109147630347335,44.62113605293322,0.01670567604860598,0.051250000000000004,0.0557477578024444,0.1875
756,0.5346535655116016,24.395768089718928,0.006703741822861233,0.08249999999999999,0.06782329983125268,0.1875
757,0.50507481511902,32.98276263923607,0.010190270151751049,0.09,0.07578753195612059,0.1875
758,0.5036647964006621,32.609306757739475,0.0100171466456637,0.08125,0.08144208064630962,0.1875
759,0.46700929452954903,0.0,0.0,0.05625,0.05427073336523103,0.1875
760,0.45029156268163795,0.0,0.0,0.0775,0.05612486080160913,0.1875
761,0.5475063286307228,1.9887519048391624,0.00042201323464629827,0.05125,0.05658235148878138,0.1875
762,0.5590256648941004,65.00388122602902,0.038830376344089985,0.0875,0.07745966692414834,0.1875
763,0.49133539493126577,26.16497694969551,0.007323216283168236,0.04875,0.0528707149563915,0.1875
764,0.4650076671831114,17.475721890355526,0.004361589495258054,0.057499999999999996,0.056789083458002744,0.1875
765,0.5568512002232867,33.118264593194866,0.010321000304700453,0.06875,0.05455788210698799,0.1875
766,0.4785045711786102,0.0,0.0,0.07625000000000001,0.06924819492232272,0.1875
767,0.4871768294012362,4.5803611479099935,0.000990888335197172,0.07250000000000001,0.0675,0.17500000000000002
768,0.4876110786095042,0.0,0.0,0.0625,0.05477225575051661,0.1875
769,0.49837045999004076,0.0,0.0,0.09125000000000001,0.07459264373917847,0.1875
770,0.5077058481073843,0.0,0.0,0.06875,0.033189795118379384,0.08750000000000001
771,0.4770763984969717,0.0,0.0,0.05750000000000001,0.05338539126015657,0.1875
772,0.48320880166253627,0.0,0.0,0.10500000000000001,0.07810249675906655,0.17500000000000002
773,0.4568786174829328,0.0,0.0,0.085,0.07960841664045329,0.1875
774,0.5018366697873141,0.0,0.0,0.08374999999999999,0.06662628985618214,0.1875
775,0.4972284557580562,0.0,0.0,0.1,0.08496322733983215,0.1875
776,0.5494341691751675,0.0,0.0,0.09625,0.07332504688031233,0.1875
777,0.539178087166798,0.0,0.0,0.058750000000000004,0.05245533814589322,0.1875
778,0.4799579399404612,25.15621003220101,0.0069364299954062045,0.075,0.06614378277661476,0.17500000000000002
779,0.45253854554456774,15.966495598787493,0.003907714785285994,0.10750000000000001,0.07830229881682914,0.17500000000000002
780,0.4922661496302546,0.0,0.0,0.11500000000000002,0.08584142356694699,0.1875
781,0.4571649265676651,59.76226071824561,0.030641908599285575,0.08375,0.05063657275132274,0.1875
782,0.4855482424446299,43.33964255287486,0.015809338906284966,0.037500000000000006,0.025,0.08750000000000001
783,0.45109800715520776,45.078412916493335,0.01690004249103506,0.08625000000000001,0.07855133671682488,0.1875
784,0.5083769154959247,34.914934558329,0.01111283280877126,0.10874999999999999,0.09135268195296734,0.1875
785,0.4624108889254369,0.0,0.0,0.04125,0.023750000000000004,0.08750000000000001
786,0.5037238602390617,0.0,0.0,0.0725,0.06819090848492927,0.1875
787,0.42418876091681174,0.0,0.0,0.0925,0.07648529270389179,0.1875
788,0.5029448413059195,25.277782504316033,0.007000475360431622,0.07500000000000001,0.06614378277661477,0.17500000000000002
789,0.4745957366779358,24.876607636307487,0.006829484125458568,0.0825,0.07810249675906655,0.1875
790,0.5005811655145627,0.0,0.0,0.08,0.07949056547792323,0.1875
791,0.5257144207272411,0.0,0.0,0.07500000000000001,0.0668487097856047,0.1875
792,0.5520243844739764,0.0,0.0,0.05624999999999999,0.05762215285808055,0.1875
793,0.4340880701092305,0.0,0.0,0.05125,0.055747757802444405,0.1875
794,0.5726568014640394,0.0,0.0,0.07500000000000001,0.06959705453537528,0.1875
795,0.4486632730515504,0.0,0.0,0.06499999999999999,0.07219764539096826,0.1875
796,0.5297941251526324,0.0,0.0,0.06875,0.07032291589517603,0.1875
797,0.5235198581535725,42.840634649543766,0.015562167718752623,0.07,0.05425633603552677,0.1875
798,0.4882773242347072,0.0,0.0,0.07,0.05338539126015656,0.17500000000000002
799,0.47903050955523074,0.0,0.0,0.03875,0.014197270864500684,0.037500000000000006
800,0.4711094388635932,0.0,0.0,0.08125,0.08144208064630962,0.1875
801,0.4460758404057547,0.0,0.0,0.06000000000000001,0.05667892024377317,0.1875
802,0.49607807526554915,39.91717227655281,0.01374589919531244,0.05625,0.03125,0.08750000000000001
803,0.48331336896265403,0.0,0.0,0.08375,0.06662628985618214,0.1875
804,0.4873827528793479,16.58653912392647,0.00410603896699326,0.08625,0.06833968466418323,0.1875
805,0.6423764386561346,0.0,0.0,0.09375,0.07588025105388094,0.1875
806,0.40708116362214275,0.0,0.0,0.03125000000000001,0.026954823316059785,0.08750000000000001
807,0.5218081484365382,13.139594428876341,0.0031365246866465776,0.11875000000000002,0.07229496870460628,0.1875
808,0.5118404002383897,0.0,0.0,0.05,0.03491060010942236,0.08750000000000001
809,0.41336087059239013,0.0,0.0,0.03625,0.014197270864500686,0.037500000000000006
810,0.4705630978214487,0.0,0.0,0.05625,0.053400023408234576,0.1875
811,0.4360775090535474,0.0,0.0,0.0625,0.05477225575051661,0.1875
812,0.47960143641037395,31.852428587112037,0.009648023007712883,0.057499999999999996,0.05338539126015656,0.1875
813,0.543832755877217,21.222656366899074,0.00560297544383328,0.04875,0.051976557215729476,0.1875
814,0.49179837209256644,0.0,0.0,0.0625,0.05477225575051661,0.1875
815,0.47843740045059757,0.0,0.0,0.06875,0.07032291589517602,0.1875
816,0.5366396468743229,0.0,0.0,0.0725,0.07088723439378912,0.1875
817,0.6554415772780667,0.0,0.0,0.05,0.03491060010942236,0.08750000000000001
818,0.4854900567190625,0.0,0.0,0.085,0.06609652033201142,0.1875
819,0.49650184546472803,19.772172878367538,0.005095039537070885,0.08625000000000002,0.06481946081232087,0.1875
820,0.5147549089541358,0.0,0.0,0.09625000000000002,0.07332504688031233,0.1875
821,0.47262809271011064,0.0,0.0,0.08000000000000002,0.06304760106459247,0.17500000000000002
822,0.5458897355713513,47.74029794222391,0.01902848557786668,0.09000000000000001,0.06144102863722254,0.17500000000000002
823,0.4373853004789364,0.0,0.0,0.07875000000000001,0.064238325787648,0.1875
824,0.5714120649229351,33.13155410038883,0.010347582486955519,0.04375,0.0384260653723485,0.08750000000000001
825,0.5095830398416473,0.0,0.0,0.08499999999999999,0.06609652033201142,0.1875
826,0.43501467106395364,0.0,0.0,0.05625,0.057622152858080554,0.1875
827,0.5085785644607054,2.245795290954455,0.0004754420385531219,0.05249999999999999,0.0558457697592217,0.1875
828,0.4861865561948485,0.0,0.0,0.0925,0.07399324293474373,0.1875
829,0.4512244416112504,10.969673406555122,0.0025333719005350614,0.08625000000000001,0.07855133671682488,0.1875
830,0.48937157651850016,28.561092899322915,0.008260818668641343,0.10625000000000002,0.0796966906464754,0.1875
831,0.531349890536198,0.0,0.0,0.08,0.06666145812986692,0.1875
832,0.43989377060243534,0.0,0.0,0.09375000000000001,0.07272594103894428,0.1875
833,0.5639464464913795,0.0,0.0,0.07375000000000001,0.0557477578024444,0.1875
834,0.48608578759484056,0.0,0.0,0.0925,0.06304760106459247,0.1875
835,0.4689470127336964,0.0,0.0,0.04625,0.03667850187780303,0.08750000000000001
836,0.5224625987621854,0.0,0.0,0.05500000000000001,0.05425633603552677,0.1875
837,0.4686037298619383,43.09972104151904,0.015624908068290276,0.11875000000000002,0.07229496870460628,0.1875
838,0.49765255378311263,52.42966578662569,0.022827473568587116,0.12375,0.07914583059138365,0.1875
839,0.577309902315456,0.0,0.0,0.07,0.07008922884438094,0.1875
840,0.565456221755944,0.0,0.0,0.04625,0.031149839485942788,0.08750000000000001
841,0.512297296009223,23.340602626708975,0.006307444143459959,0.09874999999999999,0.08614123577010026,0.1875
842,0.49609080017933305,9.233744241865793,0.0021024372424799168,0.07875000000000001,0.06709368450159821,0.1875
843,0.5193068310390375,0.0,0.0,0.03875000000000001,0.05490047813999437,0.1875
844,0.5452452782477827,0.0,0.0,0.07125000000000001,0.07246766520317872,0.1875
845,0.4971934566334061,0.0,0.0,0.043750000000000004,0.05369182898728632,0.1875
846,0.5087305663553513,0.0,0.0,0.07750000000000001,0.06819090848492929,0.1875
847,0.5412495953593267,33.28758514166646,0.01037877403123128,0.1,0.07310095758606724,0.1875
848,0.4263582675251286,38.61230581951727,0.012911802999854147,0.05625000000000001,0.038017265814363876,0.08750000000000001
849,0.5776977758348425,27.152374527089464,0.007788990393717573,0.13875,0.07795230913834432,0.1875
850,0.5015449398870524,21.22337855678135,0.005573395013717493,0.1575,0.06712860791048778,0.17500000000000002
851,0.5240838950649365,0.0,0.0,0.07125000000000001,0.03625,0.08750000000000001
852,0.4373905374168,0.0,0.0,0.085,0.07901740314639555,0.1875
853,0.48731508611843277,6.813297750331524,0.0015093589171343313,0.06375,0.06969800929725326,0.1875
854,0.5452394318107918,4.402901975431225,0.0009576457700516213,0.058750000000000004,0.05674779731408084,0.1875
855,0.4621011961713646,0.0,0.0,0.037500000000000006,0.025,0.08750000000000001
856,0.5867151283295674,11.159471202562903,0.0026270087844962944,0.10874999999999999,0.07746975216173084,0.1875
857,0.5040031036645218,0.0,0.0,0.03375000000000001,0.025647855660853994,0.08750000000000001
858,0.4929102745182902,0.0,0.0,0.0775,0.06819090848492929,0.1875
859,0.4954355504901522,0.0,0.0,0.07625000000000001,0.06856794075951239,0.1875
860,0.5044630955098649,6.426298311277513,0.0014206576114800698,0.08,0.06666145812986692,0.1875
861,0.5126018398103683,0.0,0.0,0.075,0.06959705453537526,0.1875
862,0.538068545038046,25.26274190289368,0.007025819379689099,0.095,0.060000000000000005,0.17500000000000002
863,0.5044375634949889,35.119047538458254,0.011207892948109454,0.145,0.0687386354243376,0.15000000000000002
864,0.45993248610300475,13.169823775266112,0.003121746396088645,0.06375,0.0579466349324963,0.1875
865,0.4980629467283387,0.0,0.0,0.0925,0.07648529270389177,0.1875
866,0.5260626070314053,0.0,0.0,0.09375,0.08736596877503278,0.1875
867,0.4291732188356498,4.519663058811295,0.0009708188216223588,0.06375,0.0579466349324963,0.1875
868,0.5239071059321805,2.8345106218619764,0.0006048740628849255,0.0825,0.08104782538723665,0.1875
869,0.5185828913504116,22.788060806797333,0.006118725101184917,0.07375,0.055747757802444405,0.1875
870,0.4200100743654053,23.731275861313367,0.006378914993121342,0.0875,0.04643543905251678,0.17500000000000002
871,0.546512180175453,21.873419730171406,0.005825059251481772,0.0625,0.05477225575051661,0.1875
872,0.49242749047167844,0.0,0.0,0.1,0.07310095758606724,0.1875
873,0.48152467189011966,59.65984303723605,0.030596336082653105,0.03375,0.02741464024932664,0.08750000000000001
874,0.4961963367965516,54.68470936322228,0.024994989752067147,0.09625000000000002,0.07072172579907819,0.1875
875,0.4944153236359896,0.0,0.0,0.045000000000000005,0.057336724705898574,0.1875
876,0.46733651574842305,0.0,0.0,0.05625000000000001,0.05762215285808055,0.1875
877,0.4453052840445896,6.175111441454293,0.0013521972140144584,0.08625,0.06481946081232087,0.1875
878,0.4572617774490706,0.0,0.0,0.037500000000000006,0.026809513236909024,0.08750000000000001
879,0.46960186702177825,26.95160828539136,0.007605553162793896,0.07625000000000001,0.0692481949223227,0.1875
880,0.5552984704649832,0.0,0.0,0.09625,0.07072172579907818,0.1875
881,0.46195510906360904,0.0,0.0,0.08374999999999999,0.08004881323292683,0.1875
882,0.43784860268767745,0.0,0.0,0.13,0.06,0.15000000000000002
883,0.5244624947615072,30.23254847338069,0.00899294556388341,0.07250000000000001,0.06819090848492929,0.1875
884,0.4942579404099489,3.789010626057275,0.0008136196936903135,0.11875,0.08427076895341587,0.1875
885,0.48517056348126225,0.0,0.0,0.0675,0.05567764362830022,0.1875
886,0.4868230919120712,17.04321632710773,0.004242094112870374,0.06875,0.06690711845536318,0.1875
887,0.5413582608504655,0.0,0.0,0.08750000000000001,0.07745966692414834,0.1875
888,0.5223731803546031,0.0,0.0,0.06999999999999999,0.05338539126015656,0.17500000000000002
889,0.5390663695574572,5.509904288035539,0.0012115085863049484,0.04,0.0329772648956823,0.08750000000000001
890,0.5392806508893174,0.0,0.0,0.05500000000000001,0.05425633603552677,0.1875
891,0.49209531243084553,35.128588886654725,0.011195772649294528,0.05,0.05214163403653553,0.1875
892,0.48481891809028865,0.0,0.0,0.04,0.0544288526426931,0.1875
893,0.5007596803696942,0.0,0.0,0.09,0.08993052874302476,0.1875
894,0.5395470864993455,0.0,0.0,0.08249999999999999,0.08104782538723665,0.1875
895,0.4056262513840437,0.0,0.0,0.08250000000000002,0.06128825336065632,0.17500000000000002
896,0.49883542609811227,0.0,0.0,0.10124999999999999,0.08430784364458625,0.1875
897,0.5613523665550594,20.869069462924635,0.005497733885345156,0.07250000000000001,0.05612486080160912,0.1875
898,0.5073677835674225,0.0,0.0,0.1125,0.07664854858377947,0.1875
899,0.536878185529401,27.53998617217897,0.007899280822915057,0.06625,0.07138145767634617,0.1875
900,0.4855913328297876,12.65187551747152,0.002989982830687623,0.075,0.054486236794258416,0.1875
901,0.5089351953282253,0.0,0.0,0.075,0.06959705453537528,0.1875
902,0.5255748761808307,53.834965567202616,0.024239882576144883,0.06999999999999999,0.037996710383926664,0.08750000000000001
903,0.4998743036744767,55.795188171002444,0.026158229726650505,0.058750000000000004,0.05674779731408084,0.1875
904,0.519045256630869,0.0,0.0,0.06625,0.05674779731408083,0.1875
905,0.4935752382208456,0.0,0.0,0.06875,0.05455788210698799,0.1875
906,0.5032600737974168,0.0,0.0,0.06625,0.05674779731408084,0.1875
907,0.4824703158645718,27.843864226738535,0.007966607330457762,0.07125000000000001,0.06915788096811526,0.1875
908,0.5336223234572901,0.0,0.0,0.0675,0.07119515432949072,0.1875
909,0.41822751093432825,0.0,0.0,0.08625000000000001,0.07795230913834432,0.1875
910,0.4806023826802057,0.0,0.0,0.04875,0.05630552814777604,0.1875
911,0.5111903702576919,0.0,0.0,0.0675,0.05567764362830022,0.1875
912,0.5292170838443696,3.270598275407903,0.000701560402772854,0.085,0.07901740314639555,0.1875
913,0.5161315046083856,19.445043015089887,0.005002359650150927,0.06375,0.06969800929725326,0.1875
914,0.5178982029989709,0.0,0.0,0.085,0.07660776723022282,0.1875
915,0.47775898644135717,0.0,0.0,0.07999999999999999,0.06666145812986692,0.1875
916,0.44789679792546844,0.0,0.0,0.10375000000000001,0.0693834454318896,0.1875
917,0.48656089097206295,23.588524794121685,0.006375294382027774,0.095,0.0746240577829965,0.1875
918,0.5137205335292478,29.31188449962241,0.008593612532142622,0.04625,0.03667850187780303,0.08750000000000001
919,0.515739288153622,0.0,0.0,0.1,0.08551315688243537,0.1875
920,0.5048377128191497,0.0,0.0,0.1,0.07310095758606723,0.1875
921,0.5758692795645672,0.0,0.0,0.0425,0.03799671038392666,0.08750000000000001
922,0.462511154971022,0.0,0.0,0.06000000000000001,0.0558457697592217,0.1875
923,0.5414290646341072,32.918137612216235,0.010207138783662232,0.08875,0.07694356698256198,0.1875
924,0.5066244299036722,0.0,0.0,0.0775,0.06819090848492927,0.1875
925,0.47762812719526987,54.4630903522698,0.024718896103168745,0.10875000000000001,0.08043825271598086,0.1875
926,0.5294780921830762,12.952919551677592,0.003088328174648146,0.059999999999999984,0.0598957427535547,0.1875
927,0.516566220487661,0.0,0.0,0.08625000000000001,0.07550869155269478,0.1875
928,0.5057316108897736,7.530728045442095,0.0016849937132185167,0.0775,0.05178078794301995,0.17500000000000002
929,0.5153533544218121,0.0,0.0,0.08125,0.0791063366614837,0.1875
930,0.46523305803682896,0.0,0.0,0.11875,0.07229496870460628,0.1875
931,0.4507235238747529,0.0,0.0,0.06375,0.05375,0.1875
932,0.48719666635947195,30.808363814333905,0.009198717632561054,0.07249999999999998,0.06819090848492929,0.1875
933,0.4971550502302462,26.058664279258466,0.007288025218399241,0.08375,0.08004881323292683,0.1875
934,0.5118417538503975,3.6600659531207653,0.0007865591097305131,0.057499999999999996,0.056789083458002744,0.1875
935,0.4488362465850958,0.0,0.0,0.04625,0.05756789469834728,0.1875
936,0.46512441853933006,16.198667433327728,0.003981148916198078,0.06375,0.054615130687383696,0.1875
937,0.5149606577145873,0.0,0.0,0.10874999999999999,0.07746975216173084,0.1875
938,0.46988889462106936,0.0,0.0,0.10625,0.0796966906464754,0.1875
939,0.4624231689178606,12.000211014916065,0.0028074033868041256,0.12875,0.07583905656058756,0.1875
940,0.5865623891146805,0.0,0.0,0.0675,0.05567764362830022,0.1875
941,0.4836055391811136,0.0,0.0,0.11750000000000001,0.07075485849042452,0.17500000000000002
